week,week_date,month,icb,synthetic_dgp_version,resp_111_calls,bed_occupancy,dtoc_patients,ae_type1_attendances,ed_4hr_breach_count,ambulance_category_red_calls,elective_admissions,elective_cancellations,acute_admissions_nonelective,total_discharges,staff_absence_rate_pct,critical_care_occupancy_pct,mental_health_inpatient_beds_occ_pct,delayed_transfers_ge_21_days,ooh_primary_care_contacts,community_crisis_team_contacts,gp_same_day_booking_rate_pct,nhs_111_online_assessments_completed,social_care_package_delays_new,infection_isolation_beds_occupied,mean_los_acute_days,winter_pressure_index_demo
422,2031-02-03,2.0,NHS North East and North Cumbria ICB,2026.04.8,490.0,101.63196739284362,11.0,1083.0,148.0,83.0,425.0,77.0,685.0,1084.0,10.69601739719986,90.51673889586944,86.74469213576468,98.0,1500.0,304.0,34.844058915046155,2184.0,58.0,26.0,5.529241620254046,5.690618918468853
422,2031-02-03,2.0,NHS Devon ICB,2026.04.8,0.0,30.40390383303113,0.0,0.0,0.0,0.0,154.0,0.0,0.0,174.0,1.0133273561688756,47.16239300907858,50.70761082736697,0.0,438.0,0.0,66.90212770862675,613.0,0.0,14.0,2.147013432351092,0.0194295856005811
422,2031-02-03,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-13.81290600444324,0.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,1.0487244218153684,44.636866440267,48.486086283248994,0.0,0.0,0.0,84.92039300873058,0.0,0.0,18.0,2.001696422886793,0.0263453725345254
422,,2.0,England,2026.04.8,804.6666666666666,38.04990137814288,3.5,401.0,50.5,31.33333333333333,194.66666666666663,30.0,249.66666666666663,435.5,4.569127650196852,62.41239154019299,63.77168817269503,41.16666666666666,627.8333333333334,114.83333333333331,61.54867656441766,948.8333333333334,23.33333333333333,21.666666666666668,3.397132489003148,2.3473828870565456
423,2031-02-10,2.0,NHS Birmingham and Solihull ICB,2026.04.8,2647.0,118.78542643031383,13.0,1391.0,188.0,109.0,393.0,100.0,823.0,1242.0,12.760274857024442,98.49464616161096,95.29976440942724,138.0,1606.0,357.0,24.23923401346709,2331.0,77.0,38.0,6.775593471060101,7.817101151562562
423,2031-02-10,2.0,NHS Greater Manchester ICB,2026.04.8,0.0,27.3839754775388,0.0,0.0,0.0,0.0,171.0,0.0,0.0,111.0,0.9170857422358912,43.54009539122576,48.78986477499658,0.0,544.0,0.0,67.30907945029843,799.0,0.0,18.0,2.2324574352204984,-0.0099439215833016
423,2031-02-10,2.0,NHS South East London ICB,2026.04.8,0.0,-35.787625003897794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989884583478228,45.80905281452236,50.07634147532096,0.0,0.0,0.0,84.57039312623533,0.0,0.0,20.0,2.1491951389273964,-0.0133213926224461
423,2031-02-10,2.0,NHS North East and North Cumbria ICB,2026.04.8,449.0,101.34718893830096,8.0,1060.0,90.0,66.0,466.0,64.0,646.0,1134.0,9.272312191127138,90.36137334109132,85.60577847207972,83.0,1412.0,274.0,34.0482135462248,2106.0,68.0,28.0,5.968975708407933,6.535850029876891
423,2031-02-10,2.0,NHS Devon ICB,2026.04.8,0.0,36.06999263183099,0.0,0.0,0.0,0.0,112.0,0.0,19.0,141.0,1.054199946330692,44.40456580312013,50.1602679429799,0.0,640.0,0.0,62.09708694044617,737.0,0.0,12.0,2.616121377332421,-0.0180432246932138
423,2031-02-10,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-15.601869051169867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0034681511201775,43.61209292591009,53.9153061482411,0.0,0.0,0.0,81.75243118702927,0.0,0.0,15.0,1.8683742546091693,-0.0054969633676993
423,,2.0,England,2026.04.8,516.0,38.69951490381949,3.5,408.5,46.333333333333336,29.166666666666668,190.3333333333333,27.33333333333333,248.0,438.0,4.332870911886094,61.03697107291344,63.974553870507584,36.833333333333336,700.3333333333334,105.16666666666669,59.00273971061685,995.5,24.166666666666668,21.83333333333333,3.601786230926253,2.384357613195465
424,2031-02-17,2.0,NHS Birmingham and Solihull ICB,2026.04.8,2879.0,122.42379853675652,10.0,1393.0,163.0,108.0,466.0,111.0,821.0,1252.0,12.22908877108275,100.9559517965419,101.43665786006856,147.0,1617.0,367.0,26.4194809795282,2455.0,82.0,34.0,6.436301411591122,7.6421475819251
424,2031-02-17,2.0,NHS Greater Manchester ICB,2026.04.8,0.0,24.78401600099582,0.0,0.0,0.0,0.0,117.0,0.0,0.0,111.0,1.0394292606345887,45.39252302926372,52.38723930053634,0.0,439.0,0.0,60.8857753295085,638.0,0.0,17.0,2.588133009330905,0.0592210944352234
424,2031-02-17,2.0,NHS South East London ICB,2026.04.8,0.0,-34.34201368989601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.018112672850925,46.23880926364631,48.879993630579285,0.0,0.0,0.0,84.34232208543811,0.0,0.0,13.0,2.0025687804226844,0.0416962335068211
424,2031-02-17,2.0,NHS North East and North Cumbria ICB,2026.04.8,401.0,103.30766618628763,10.0,1014.0,144.0,75.0,448.0,68.0,688.0,1100.0,9.471184509239304,83.56457297912331,85.61824402491061,78.0,1402.0,342.0,35.189879186637974,2212.0,53.0,30.0,6.295044470211929,5.954823770553929
424,2031-02-17,2.0,NHS Devon ICB,2026.04.8,0.0,34.94167482217274,0.0,0.0,0.0,0.0,221.0,0.0,39.0,275.0,0.9978622784986364,42.960310111524834,54.41701975959176,0.0,474.0,0.0,63.47443496167031,957.0,0.0,10.0,2.682500689698402,0.0226264110370028
424,2031-02-17,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-15.224308409260598,0.0,0.0,0.0,0.0,41.0,0.0,0.0,64.0,1.0421153935418277,45.13946190671618,51.37760610422564,0.0,0.0,0.0,82.7413611328735,0.0,0.0,16.0,2.0215785719839574,-0.0306201995261028
424,,2.0,England,2026.04.8,546.6666666666666,39.31513890784269,3.333333333333333,401.1666666666667,51.16666666666666,30.5,215.5,29.83333333333333,258.0,467.1666666666667,4.299632147641339,60.70860484780271,65.68612677998537,37.5,655.3333333333334,118.16666666666669,58.842208945942765,1043.6666666666667,22.5,20.0,3.671021155539833,2.281649148655329
425,2031-02-24,2.0,NHS Birmingham and Solihull ICB,2026.04.8,5826.0,123.3702111153626,16.0,1476.0,182.0,110.0,474.0,132.0,947.0,1370.0,15.497605440821236,108.69941333975164,104.83697832918328,157.0,1665.0,395.0,28.308004444801377,2673.0,91.0,47.0,7.229052449542239,9.187352063488689
425,2031-02-24,2.0,NHS Greater Manchester ICB,2026.04.8,0.0,32.18500041931819,0.0,0.0,0.0,0.0,145.0,0.0,0.0,132.0,1.0070665785106476,44.22774494785113,50.41136982457375,0.0,516.0,0.0,66.48124022109228,540.0,0.0,21.0,2.5093217281796565,0.0132004990313214
425,2031-02-24,2.0,NHS South East London ICB,2026.04.8,0.0,-31.04408803452392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9294016697060224,44.8675360250867,49.76860183684766,0.0,0.0,0.0,87.6954491482983,0.0,0.0,24.0,1.9318069633377528,0.0164750174859807
425,2031-02-24,2.0,NHS North East and North Cumbria ICB,2026.04.8,353.0,95.50918260224807,9.0,1192.0,151.0,75.0,416.0,66.0,665.0,1071.0,8.967684943383032,82.80486875481293,85.12775442958268,76.0,1531.0,315.0,33.08075106480375,2322.0,68.0,27.0,5.930543431880298,5.898354995891549
425,2031-02-24,2.0,NHS Devon ICB,2026.04.8,0.0,38.60475352873682,0.0,0.0,0.0,0.0,159.0,0.0,0.0,149.0,1.0759971447931602,43.36460514871923,51.86367438338199,0.0,549.0,0.0,72.39570995009994,747.0,0.0,18.0,2.7853995307176884,0.0110095468656883
425,2031-02-24,2.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-16.45896776667182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95879369622196,45.748061340584194,49.92003810084479,0.0,0.0,0.0,84.62997189262613,0.0,0.0,18.0,1.9552049020286064,-0.0178811215532146
425,,2.0,England,2026.04.8,1029.8333333333333,40.361015310745,4.166666666666667,444.6666666666667,55.5,30.83333333333333,199.0,33.0,268.6666666666667,453.6666666666667,4.739424912239343,61.61870492613431,65.32140281740236,38.833333333333336,710.1666666666666,118.33333333333331,62.09852112028696,1047.0,26.5,25.83333333333333,3.72355483428104,2.518085166868336
426,2031-03-03,3.0,NHS Birmingham and Solihull ICB,2026.04.8,6080.0,134.68083469365496,18.0,1471.0,219.0,128.0,503.0,125.0,936.0,1443.0,14.780735675042846,99.73014199185072,97.521942208628,150.0,1670.0,408.0,24.218904200502,2480.0,97.0,38.0,6.64974943508069,8.370098570220204
426,2031-03-03,3.0,NHS Greater Manchester ICB,2026.04.8,0.0,29.166078359440995,0.0,0.0,0.0,0.0,149.0,0.0,0.0,156.0,1.0094609628045337,43.56459328920848,48.92811005686212,0.0,489.0,0.0,66.36944044317706,656.0,0.0,21.0,2.560647612600877,0.0162303910459475
426,2031-03-03,3.0,NHS South East London ICB,2026.04.8,0.0,-30.20126561016572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.9123555711894596,43.19921874582396,50.39859382738278,0.0,0.0,0.0,85.60749679578015,0.0,0.0,14.0,1.993595388574948,-0.0108921774142263
426,2031-03-03,3.0,NHS North East and North Cumbria ICB,2026.04.8,165.0,87.13440087976335,5.0,1004.0,136.0,55.0,424.0,53.0,604.0,1039.0,7.806779785031212,79.39505683276671,83.81230290461066,51.0,1384.0,242.0,34.89325990715969,2109.0,58.0,27.0,5.741195876117947,5.459957413190808
426,2031-03-03,3.0,NHS Devon ICB,2026.04.8,0.0,39.92250795238278,0.0,7.0,0.0,0.0,193.0,0.0,47.0,206.0,0.9470608013059968,45.46834160036776,52.93408048487233,0.0,614.0,0.0,65.4812055540899,924.0,0.0,22.0,2.605252178468691,0.0035159271932431
426,2031-03-03,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-20.875498872984696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9614168848807924,45.15822098223036,49.266245207639415,0.0,0.0,0.0,81.80063315300403,0.0,0.0,13.0,2.0177264603316885,-0.0552888818097506
426,,3.0,England,2026.04.8,1040.8333333333333,39.971176233681945,3.8333333333333335,413.6666666666667,59.16666666666666,30.5,211.5,29.666666666666668,264.5,477.8333333333333,4.402968280042473,59.41926224037466,63.81021244833255,33.5,692.8333333333334,108.33333333333331,59.72849000895214,1028.1666666666667,25.83333333333333,22.5,3.594694491862473,2.2972702070710374
427,2031-03-10,3.0,NHS Birmingham and Solihull ICB,2026.04.8,35933.0,142.34715453783295,13.0,1721.0,203.0,139.0,561.0,150.0,985.0,1533.0,18.212927323327524,105.5901155131586,100.03790348248631,210.0,1897.0,446.0,22.00115596817377,2866.0,119.0,52.0,7.87446578465877,9.646656898957616
427,2031-03-10,3.0,NHS Greater Manchester ICB,2026.04.8,0.0,29.83260346565813,0.0,0.0,0.0,0.0,120.0,0.0,0.0,144.0,1.0055569593492832,43.49338328490814,51.99254672965831,0.0,602.0,0.0,66.61759976314903,642.0,0.0,18.0,3.008444974571703,0.0090428110433275
427,2031-03-10,3.0,NHS South East London ICB,2026.04.8,0.0,-30.49127806168456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0792563970941589,42.93394544603023,50.11738532498791,0.0,0.0,0.0,79.93882685332639,0.0,0.0,19.0,2.059014844818824,0.0029732678477569
427,2031-03-10,3.0,NHS North East and North Cumbria ICB,2026.04.8,51.0,83.39930124520902,4.0,881.0,64.0,48.0,343.0,24.0,583.0,907.0,4.744901900064098,77.07892241593119,81.07729838080778,60.0,1208.0,245.0,41.56352932861133,1912.0,30.0,15.0,4.870489450929364,3.3326136934374464
427,2031-03-10,3.0,NHS Devon ICB,2026.04.8,0.0,38.58477970621516,0.0,50.0,3.0,0.0,203.0,0.0,90.0,303.0,1.015607149172819,47.0482016813266,51.59420596321658,0.0,693.0,0.0,61.948329378179885,892.0,0.0,18.0,3.134692536645739,0.0037356995056899
427,2031-03-10,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-22.285897619348752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9902421315368816,46.4223603623318,51.24589215263117,0.0,0.0,0.0,85.56213685518125,0.0,0.0,10.0,2.028253788219524,-0.0084048296711705
427,,3.0,England,2026.04.8,5997.333333333333,40.23111054564699,2.833333333333333,442.0,45.0,31.166666666666668,204.5,29.0,276.3333333333333,488.1666666666667,4.5080819767574605,60.42782145061442,64.34420533896468,45.0,733.3333333333334,115.16666666666669,59.605263024436944,1052.0,24.83333333333333,22.0,3.829226896640654,2.164436256853444
428,2031-03-17,3.0,NHS Birmingham and Solihull ICB,2026.04.8,133540.0,146.43183175717746,31.0,1840.0,194.0,165.0,597.0,177.0,1115.0,1669.0,19.750905909417224,101.55666334551876,96.34189685559208,206.0,1944.0,519.0,16.86128720530538,2930.0,130.0,53.0,7.996943964483973,10.054415890170434
428,2031-03-17,3.0,NHS Greater Manchester ICB,2026.04.8,0.0,30.17903237895999,0.0,0.0,0.0,0.0,207.0,0.0,30.0,202.0,1.0142154235192355,45.83597673791712,48.88457519733471,0.0,558.0,0.0,65.02046639890635,590.0,0.0,6.0,2.4658881792139016,-0.0162913764735878
428,2031-03-17,3.0,NHS South East London ICB,2026.04.8,0.0,-30.8279101651036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.022272159523308,45.1326891631748,50.47013083415823,0.0,0.0,0.0,85.35206077020845,0.0,0.0,21.0,2.046080620595623,-0.0314740409566039
428,2031-03-17,3.0,NHS North East and North Cumbria ICB,2026.04.8,33.0,83.45852172241798,1.0,758.0,57.0,25.0,398.0,31.0,546.0,946.0,4.347950206473748,75.32677059945978,76.27553132955082,24.0,1157.0,218.0,44.5289681534841,1846.0,25.0,17.0,4.952064823414504,3.407071976290242
428,2031-03-17,3.0,NHS Devon ICB,2026.04.8,0.0,42.0911244000122,0.0,65.0,6.0,0.0,191.0,0.0,59.0,219.0,1.006171527221382,45.07169691969313,51.98469491525083,0.0,710.0,10.0,58.23355660387281,835.0,0.0,13.0,3.1894204931017667,0.0016091753274933
428,2031-03-17,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-23.366512748414383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9923121922695002,44.01112429150465,49.594028926106,0.0,0.0,0.0,84.09208789993257,0.0,0.0,15.0,2.097922282002669,-0.0127776033601654
428,,3.0,England,2026.04.8,22262.166666666668,41.32768122417495,5.333333333333333,443.8333333333333,42.833333333333336,31.666666666666668,232.16666666666663,34.666666666666664,291.6666666666667,506.3333333333333,4.688971236404066,59.48915350954471,62.25847634299877,38.333333333333336,728.1666666666666,124.5,59.01473783861828,1033.5,25.83333333333333,20.83333333333333,3.791386727135406,2.233759003499636
429,2031-03-24,3.0,NHS Birmingham and Solihull ICB,2026.04.8,154123.0,144.42828693008494,36.0,1865.0,234.0,181.0,581.0,202.0,1091.0,1671.0,21.71748103080568,98.95580061402318,101.26272045355384,201.0,1932.0,500.0,14.989525138799516,2936.0,140.0,65.0,8.501754742264435,10.361799468022197
429,2031-03-24,3.0,NHS Greater Manchester ICB,2026.04.8,0.0,28.96931599417912,0.0,0.0,0.0,0.0,166.0,0.0,3.0,163.0,1.017758982567249,44.40841241648344,49.86659092764874,0.0,408.0,0.0,64.72580588849401,747.0,0.0,10.0,2.2413781853456105,-0.0002190876695078
429,2031-03-24,3.0,NHS South East London ICB,2026.04.8,0.0,-28.97345853198461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0278350555724218,44.390807647987536,50.37765330523064,0.0,0.0,0.0,87.3659939496293,0.0,0.0,19.0,2.0138489881896326,0.0363827366410803
429,2031-03-24,3.0,NHS North East and North Cumbria ICB,2026.04.8,27.0,85.65221634296284,4.0,811.0,62.0,26.0,323.0,7.0,508.0,795.0,4.151586405362793,72.42346597660999,79.95996713714861,32.0,1136.0,182.0,39.38522791578752,1856.0,21.0,18.0,4.176064645030806,3.663955296845639
429,2031-03-24,3.0,NHS Devon ICB,2026.04.8,0.0,39.475771784998365,0.0,149.0,3.0,0.0,186.0,0.0,140.0,271.0,1.0479340791084804,45.504620213781074,52.385660722790966,0.0,733.0,7.0,58.652009588389845,851.0,0.0,21.0,2.9159062178704267,-0.04168551819549
429,2031-03-24,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-21.37504767997299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972570133398135,46.12817593808956,52.07396857066389,0.0,0.0,0.0,85.38760409573452,0.0,0.0,13.0,2.0292336641201665,-0.0020778881982372
429,,3.0,England,2026.04.8,25691.666666666668,41.36284747337795,6.666666666666667,470.8333333333333,49.833333333333336,34.5,209.3333333333333,34.833333333333336,290.3333333333333,490.6666666666667,4.989194281135792,58.63521380116246,64.3210935195061,38.833333333333336,701.5,114.83333333333331,58.417694429472455,1065.0,26.83333333333333,24.33333333333333,3.6463644071368457,2.336359167907613
430,2031-03-31,3.0,NHS Birmingham and Solihull ICB,2026.04.8,134397.0,149.93001393689082,30.0,1775.0,192.0,159.0,570.0,187.0,1066.0,1609.0,19.224721594640428,102.21910148437772,102.1685100731154,229.0,1865.0,475.0,17.319800157004632,3041.0,140.0,58.0,7.855488134162328,9.894135131488422
430,2031-03-31,3.0,NHS Greater Manchester ICB,2026.04.8,0.0,27.42586342559905,0.0,0.0,0.0,0.0,146.0,0.0,0.0,134.0,0.9876682929015476,44.67518561193462,52.72571909412504,0.0,571.0,0.0,62.79735132997382,777.0,0.0,14.0,2.478659137631626,-0.0297967664354483
430,2031-03-31,3.0,NHS South East London ICB,2026.04.8,0.0,-28.75475928719458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.9428112020125636,45.11332138729452,51.97111809720767,0.0,0.0,0.0,86.93536071883138,0.0,0.0,17.0,1.954614527832772,0.0096721375511617
430,2031-03-31,3.0,NHS North East and North Cumbria ICB,2026.04.8,27.0,87.67120370983915,4.0,844.0,45.0,38.0,366.0,44.0,513.0,864.0,5.24762139898153,75.88888692246013,80.45133845131873,31.0,1222.0,238.0,43.015514357189225,2049.0,31.0,17.0,5.476682234235695,3.849210148096805
430,2031-03-31,3.0,NHS Devon ICB,2026.04.8,2.0,42.76788806231455,0.0,0.0,0.0,0.0,189.0,0.0,73.0,276.0,1.089836660479655,44.95405653207049,51.75281441294085,0.0,587.0,0.0,61.26431572785047,925.0,0.0,21.0,2.535851489914151,-0.0129445829264266
430,2031-03-31,3.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-22.5835787644054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04993864213998,46.439147075420905,48.18108310434671,0.0,0.0,0.0,86.91024083552753,0.0,0.0,11.0,2.0599066141111053,0.0042942804198687
430,,3.0,England,2026.04.8,22404.33333333333,42.742771847173934,5.666666666666667,436.5,39.5,32.833333333333336,211.8333333333333,38.5,275.3333333333333,483.3333333333333,4.757099631859284,59.88161650225973,64.54176387217574,43.333333333333336,707.5,118.83333333333331,59.70709718772952,1132.0,28.5,23.0,3.72686702298128,2.285761724699064
431,2031-04-07,4.0,NHS Birmingham and Solihull ICB,2026.04.8,225747.0,143.9757238176787,33.0,1935.0,195.0,179.0,549.0,191.0,1186.0,1702.0,19.8503113739921,103.82639078375544,97.17739800285416,220.0,2114.0,583.0,15.058093873537809,3056.0,139.0,65.0,8.557018069985906,9.698010336213946
431,2031-04-07,4.0,NHS Greater Manchester ICB,2026.04.8,0.0,30.29759028780509,0.0,0.0,0.0,0.0,163.0,0.0,0.0,121.0,0.9017802547458608,44.97648078399724,50.089526304991416,0.0,438.0,0.0,66.23086109791457,593.0,0.0,14.0,2.204919884719754,0.0422945573033291
431,2031-04-07,4.0,NHS South East London ICB,2026.04.8,0.0,-35.54027904751358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0678605619884407,46.15665999566471,48.20926916800556,0.0,0.0,0.0,87.5592617413808,0.0,0.0,16.0,2.00316510559189,0.0385405200506427
431,2031-04-07,4.0,NHS North East and North Cumbria ICB,2026.04.8,43.0,91.52050741696402,7.0,926.0,68.0,58.0,325.0,31.0,494.0,825.0,6.236969016645363,74.82874222637341,81.17943906284349,49.0,1201.0,242.0,38.67888324151385,1957.0,33.0,20.0,5.650546822075146,4.295112353711399
431,2031-04-07,4.0,NHS Devon ICB,2026.04.8,1.0,44.53649628698458,0.0,132.0,2.0,0.0,261.0,0.0,148.0,414.0,1.0369138319689073,43.36840834415529,53.92419426289286,0.0,695.0,0.0,55.81368215174549,988.0,0.0,10.0,3.686514039248116,-0.0548780483309427
431,2031-04-07,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-23.82753294423745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982304673582742,46.26231801818783,49.57579832354238,0.0,0.0,0.0,88.08707431451033,0.0,0.0,26.0,1.8717917730590945,0.0467389173717792
431,,4.0,England,2026.04.8,37631.833333333336,41.82708430294689,6.666666666666667,498.8333333333333,44.16666666666666,39.5,216.3333333333333,37.0,304.6666666666667,510.6666666666667,5.012689952153902,59.90316669202232,63.35927085418831,44.833333333333336,741.3333333333334,137.5,58.57130940343381,1099.0,28.666666666666668,25.166666666666668,3.995659282446651,2.3443031060533586
432,2031-04-14,4.0,NHS Birmingham and Solihull ICB,2026.04.8,121479.0,139.7755767623527,28.0,1778.0,204.0,171.0,485.0,167.0,1097.0,1535.0,20.31965781887198,100.35653910014432,100.84653602478114,195.0,1893.0,535.0,14.677827755144806,2996.0,129.0,63.0,7.668222197237624,10.228937524930776
432,2031-04-14,4.0,NHS Greater Manchester ICB,2026.04.8,0.0,32.429970497010025,0.0,0.0,0.0,0.0,186.0,0.0,0.0,198.0,1.0455046791195204,45.097977812050985,49.15920958167322,0.0,447.0,0.0,62.61367983795829,659.0,0.0,20.0,2.497100444041603,-0.0016064019213293
432,2031-04-14,4.0,NHS South East London ICB,2026.04.8,0.0,-34.43388742616352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0115161088514493,45.28010700645631,50.01612853684733,0.0,0.0,0.0,86.96508400748141,0.0,0.0,23.0,2.078556628991914,0.0208976647142776
432,2031-04-14,4.0,NHS North East and North Cumbria ICB,2026.04.8,98.0,87.6387064629756,7.0,980.0,101.0,63.0,360.0,45.0,643.0,983.0,7.518145139411092,78.81744053020887,78.11923744399058,58.0,1278.0,220.0,37.95428920240831,2021.0,40.0,19.0,5.782774280334938,4.214748798012638
432,2031-04-14,4.0,NHS Devon ICB,2026.04.8,0.0,41.92744524898887,0.0,87.0,2.0,0.0,161.0,0.0,143.0,301.0,1.0355749263486191,45.386728255068746,55.63030424112355,0.0,589.0,7.0,58.0896783333483,925.0,0.0,18.0,3.178403026998688,-0.0503398565930542
432,2031-04-14,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-22.46949386002857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.9979024718360976,43.32213926827802,51.753046625260005,0.0,0.0,0.0,86.45340124510068,0.0,0.0,16.0,1.972451458151813,-0.0163575195630859
432,,4.0,England,2026.04.8,20262.83333333333,40.81138628085585,5.833333333333333,474.1666666666667,51.16666666666666,39.0,198.8333333333333,35.333333333333336,313.8333333333333,506.3333333333333,5.321383524073126,59.71015532870121,64.25407707561264,42.16666666666666,701.1666666666666,127.0,57.7923267302403,1100.1666666666667,28.166666666666668,26.5,3.8629180059594304,2.399380034930037
433,2031-04-21,4.0,NHS Birmingham and Solihull ICB,2026.04.8,54063.0,133.44004706758196,19.0,1788.0,207.0,149.0,557.0,156.0,1117.0,1660.0,19.51754019016112,99.27688675471217,101.27864725143644,217.0,1883.0,472.0,14.483986099373208,2793.0,111.0,50.0,8.075447957889946,10.185658121964831
433,2031-04-21,4.0,NHS Greater Manchester ICB,2026.04.8,0.0,37.569339357633794,0.0,0.0,0.0,0.0,186.0,0.0,78.0,218.0,0.9889344391847006,44.91813463626696,52.27225642705985,0.0,610.0,0.0,63.99263570725381,674.0,0.0,16.0,2.879951552339133,0.0246221994246427
433,2031-04-21,4.0,NHS South East London ICB,2026.04.8,0.0,-30.38886804253137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0498444947834928,45.70626933267459,51.84618625841135,0.0,0.0,0.0,86.83894942210628,0.0,0.0,16.0,1.9982660815424105,-0.0108299410086056
433,2031-04-21,4.0,NHS North East and North Cumbria ICB,2026.04.8,58.0,89.59857041933206,4.0,863.0,114.0,42.0,332.0,39.0,500.0,875.0,5.916177756525874,69.88527266687005,78.7576584106598,19.0,1255.0,234.0,41.180118272668125,1928.0,28.0,16.0,5.774067529913567,4.286481526200422
433,2031-04-21,4.0,NHS Devon ICB,2026.04.8,0.0,37.77174023297423,0.0,97.0,7.0,0.0,189.0,0.0,89.0,266.0,0.9854279715249916,42.96531889812904,56.185660373054006,0.0,654.0,23.0,60.11342404567986,992.0,0.0,19.0,3.2919159100735764,0.0121418121039506
433,2031-04-21,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-18.916021274465862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.984789657748724,44.10700824494688,50.34991243372932,0.0,0.0,0.0,87.59548974090045,0.0,0.0,18.0,1.8625333472729544,-0.0343266082742189
433,,4.0,England,2026.04.8,9020.166666666666,41.51246796008747,3.8333333333333335,458.0,54.66666666666666,31.83333333333333,210.66666666666663,32.5,297.3333333333333,511.8333333333333,4.90711908498815,57.80981508893328,65.11505352572513,39.333333333333336,733.6666666666666,121.5,59.03410054799696,1064.5,23.166666666666668,22.5,3.9803637298385977,2.4106245184018373
434,2031-04-28,4.0,NHS Birmingham and Solihull ICB,2026.04.8,17286.0,139.77836845536842,18.0,1570.0,202.0,146.0,512.0,146.0,937.0,1410.0,17.082723477491378,101.13285004628312,97.6043594224452,169.0,1834.0,454.0,23.336413409392645,2755.0,116.0,51.0,8.01218510367661,9.44856464793918
434,2031-04-28,4.0,NHS Greater Manchester ICB,2026.04.8,0.0,36.72788889639594,0.0,37.0,1.0,0.0,199.0,0.0,54.0,200.0,1.0536268100542687,46.76876723658632,50.482062259380925,0.0,581.0,0.0,58.39879503326861,783.0,0.0,19.0,3.006350119679587,-0.0158538470829959
434,2031-04-28,4.0,NHS South East London ICB,2026.04.8,0.0,-29.35032042103761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0380942859712836,43.54592661638788,51.9773569143009,0.0,0.0,0.0,85.55500421507338,0.0,0.0,19.0,1.9876942671822009,0.1007784257531841
434,2031-04-28,4.0,NHS North East and North Cumbria ICB,2026.04.8,45.0,89.2297382571036,4.0,893.0,81.0,46.0,379.0,25.0,580.0,938.0,4.576157316658347,80.79521980427896,79.45483907939528,77.0,1345.0,222.0,42.243740918976165,1931.0,38.0,22.0,5.704760297481607,3.67809442891596
434,2031-04-28,4.0,NHS Devon ICB,2026.04.8,0.0,39.04989792896242,0.0,15.0,0.0,0.0,194.0,0.0,97.0,292.0,1.040179304079429,44.51322881442951,52.38022543083415,0.0,591.0,0.0,59.75739330510837,732.0,0.0,15.0,3.0426451727082875,0.0181505221418487
434,2031-04-28,4.0,NHS Nottingham and Nottinghamshire ICB,2026.04.8,0.0,-17.297804445637762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07150080898399,45.42055303491885,48.49456910276284,0.0,0.0,0.0,80.8366713173716,0.0,0.0,20.0,1.933620246586499,-0.0014385836016454
